date,province,cases,count
2020/2/10,河北,total_confirmed,239
2020/2/10,陕西,total_confirmed,219
2020/2/10,广西,total_confirmed,215
2020/2/10,云南,total_confirmed,149
2020/2/10,海南,total_confirmed,142
2020/2/10,贵州,total_confirmed,118
2020/2/10,山西,total_confirmed,122
2020/2/10,辽宁,total_confirmed,108
2020/2/10,天津,total_confirmed,102
2020/2/10,甘肃,total_confirmed,86
2020/2/10,吉林,total_confirmed,81
2020/2/10,内蒙古,total_confirmed,58
2020/2/10,新疆,total_confirmed,55
2020/2/10,宁夏,total_confirmed,53
2020/2/10,香港,total_confirmed,42
2020/2/10,台湾,total_confirmed,18
2020/2/10,青海,total_confirmed,18
2020/2/10,澳门,total_confirmed,10
2020/2/10,西藏,total_confirmed,1
2020/2/10,湖北,total_recoveries,2222
2020/2/10,广东,total_recoveries,181
2020/2/10,河南,total_recoveries,198
2020/2/10,浙江,total_recoveries,250
2020/2/10,湖南,total_recoveries,213
2020/2/10,安徽,total_recoveries,88
2020/2/10,江西,total_recoveries,127
2020/2/10,江苏,total_recoveries,84
2020/2/10,重庆,total_recoveries,73
2020/2/10,山东,total_recoveries,72
2020/2/10,四川,total_recoveries,84
2020/2/10,黑龙江,total_recoveries,27
2020/2/10,北京,total_recoveries,48
2020/2/10,上海,total_recoveries,48
2020/2/10,福建,total_recoveries,39
2020/2/10,河北,total_recoveries,41
2020/2/10,陕西,total_recoveries,31
2020/2/10,广西,total_recoveries,30
2020/2/10,云南,total_recoveries,19
2020/2/10,海南,total_recoveries,19
2020/2/10,贵州,total_recoveries,10
2020/2/10,山西,total_recoveries,26
2020/2/10,辽宁,total_recoveries,13
2020/2/10,天津,total_recoveries,8
2020/2/10,甘肃,total_recoveries,13
2020/2/10,吉林,total_recoveries,13
2020/2/10,内蒙古,total_recoveries,5
2020/2/10,新疆,total_recoveries,0
2020/2/10,宁夏,total_recoveries,14
2020/2/10,香港,total_recoveries,0
2020/2/10,台湾,total_recoveries,1
2020/2/10,青海,total_recoveries,3
2020/2/10,澳门,total_recoveries,1
2020/2/10,西藏,total_recoveries,0
2020/2/10,湖北,total_deaths,974
2020/2/10,广东,total_deaths,1
2020/2/10,河南,total_deaths,7
2020/2/10,浙江,total_deaths,0
2020/2/10,湖南,total_deaths,1
2020/2/10,安徽,total_deaths,4
2020/2/10,江西,total_deaths,1
2020/2/10,江苏,total_deaths,0
2020/2/10,重庆,total_deaths,2
2020/2/10,山东,total_deaths,1
2020/2/10,四川,total_deaths,1
2020/2/10,黑龙江,total_deaths,8
2020/2/10,北京,total_deaths,3
2020/2/10,上海,total_deaths,1
2020/2/10,福建,total_deaths,0
2020/2/10,河北,total_deaths,2
2020/2/10,陕西,total_deaths,0
2020/2/10,广西,total_deaths,1
2020/2/10,云南,total_deaths,0
2020/2/10,海南,total_deaths,3
2020/2/10,贵州,total_deaths,1
2020/2/10,山西,total_deaths,0
2020/2/10,辽宁,total_deaths,0
2020/2/10,天津,total_deaths,2
2020/2/10,甘肃,total_deaths,1
2020/2/10,吉林,total_deaths,1
2020/2/10,内蒙古,total_deaths,0
2020/2/10,新疆,total_deaths,0
2020/2/10,宁夏,total_deaths,0
2020/2/10,香港,total_deaths,1
2020/2/10,台湾,total_deaths,0
2020/2/10,青海,total_deaths,0
2020/2/10,澳门,total_deaths,0
2020/2/10,西藏,total_deaths,0
2020/2/11,湖北,total_confirmed,33366
2020/2/11,广东,total_confirmed,1219
2020/2/11,河南,total_confirmed,1135
2020/2/11,浙江,total_confirmed,1131
2020/2/11,湖南,total_confirmed,946
2020/2/11,安徽,total_confirmed,889
2020/2/11,江西,total_confirmed,844
2020/2/11,江苏,total_confirmed,543
2020/2/11,重庆,total_confirmed,505
2020/2/11,山东,total_confirmed,497
2020/2/11,四川,total_confirmed,436
2020/2/11,黑龙江,total_confirmed,378
2020/2/11,北京,total_confirmed,352
2020/2/11,上海,total_confirmed,306
2020/2/11,福建,total_confirmed,272
2020/2/11,河北,total_confirmed,251
2020/2/11,陕西,total_confirmed,225
2020/2/11,广西,total_confirmed,222
2020/2/11,云南,total_confirmed,154
2020/2/11,海南,total_confirmed,151
2020/2/11,贵州,total_confirmed,131
2020/2/11,山西,total_confirmed,124
2020/2/11,辽宁,total_confirmed,116
2020/2/11,天津,total_confirmed,107
2020/2/11,甘肃,total_confirmed,86
2020/2/11,吉林,total_confirmed,83
2020/2/11,内蒙古,total_confirmed,60
2020/2/11,新疆,total_confirmed,59
2020/2/11,宁夏,total_confirmed,58
2020/2/11,香港,total_confirmed,49
2020/2/11,台湾,total_confirmed,18
2020/2/11,青海,total_confirmed,18
2020/2/11,澳门,total_confirmed,10
2020/2/11,西藏,total_confirmed,1
2020/2/11,湖北,total_recoveries,2639
2020/2/11,广东,total_recoveries,241
2020/2/11,河南,total_recoveries,233
2020/2/11,浙江,total_recoveries,279
2020/2/11,湖南,total_recoveries,263
2020/2/11,安徽,total_recoveries,115
2020/2/11,江西,total_recoveries,152
2020/2/11,江苏,total_recoveries,106
2020/2/11,重庆,total_recoveries,79
2020/2/11,山东,total_recoveries,80
2020/2/11,四川,total_recoveries,87
2020/2/11,黑龙江,total_recoveries,28
2020/2/11,北京,total_recoveries,56
2020/2/11,上海,total_recoveries,57
2020/2/11,福建,total_recoveries,46
2020/2/11,河北,total_recoveries,49
2020/2/11,陕西,total_recoveries,36
2020/2/11,广西,total_recoveries,31
2020/2/11,云南,total_recoveries,21
2020/2/11,海南,total_recoveries,20
2020/2/11,贵州,total_recoveries,17
2020/2/11,山西,total_recoveries,30
2020/2/11,辽宁,total_recoveries,19
2020/2/11,天津,total_recoveries,10
2020/2/11,甘肃,total_recoveries,24
2020/2/11,吉林,total_recoveries,18
2020/2/11,内蒙古,total_recoveries,5
2020/2/11,新疆,total_recoveries,3
2020/2/11,宁夏,total_recoveries,22
2020/2/11,香港,total_recoveries,0
2020/2/11,台湾,total_recoveries,1
2020/2/11,青海,total_recoveries,5
2020/2/11,澳门,total_recoveries,1
2020/2/11,西藏,total_recoveries,0
2020/2/11,湖北,total_deaths,1068
2020/2/11,广东,total_deaths,1
2020/2/11,河南,total_deaths,8
2020/2/11,浙江,total_deaths,0
2020/2/11,湖南,total_deaths,2
2020/2/11,安徽,total_deaths,4
2020/2/11,江西,total_deaths,1
2020/2/11,江苏,total_deaths,0
2020/2/11,重庆,total_deaths,3
2020/2/11,山东,total_deaths,1
2020/2/11,四川,total_deaths,1
2020/2/11,黑龙江,total_deaths,8
2020/2/11,北京,total_deaths,3
2020/2/11,上海,total_deaths,1
2020/2/11,福建,total_deaths,0
2020/2/11,河北,total_deaths,2
2020/2/11,陕西,total_deaths,0
2020/2/11,广西,total_deaths,1
2020/2/11,云南,total_deaths,0
2020/2/11,海南,total_deaths,3
2020/2/11,贵州,total_deaths,1
2020/2/11,山西,total_deaths,0
2020/2/11,辽宁,total_deaths,0
2020/2/11,天津,total_deaths,2
2020/2/11,甘肃,total_deaths,2
2020/2/11,吉林,total_deaths,1
2020/2/11,内蒙古,total_deaths,0
2020/2/11,新疆,total_deaths,0
2020/2/11,宁夏,total_deaths,0
2020/2/11,香港,total_deaths,1
2020/2/11,台湾,total_deaths,0
2020/2/11,青海,total_deaths,0
2020/2/11,澳门,total_deaths,0
2020/2/11,西藏,total_deaths,0
2020/2/12,湖北,total_confirmed,48206
2020/2/12,广东,total_confirmed,1241
2020/2/12,河南,total_confirmed,1169
2020/2/12,浙江,total_confirmed,1145
2020/2/12,湖南,total_confirmed,968
2020/2/12,安徽,total_confirmed,910
2020/2/12,江西,total_confirmed,872
2020/2/12,江苏,total_confirmed,570
2020/2/12,重庆,total_confirmed,518
2020/2/12,山东,total_confirmed,506
2020/2/12,四川,total_confirmed,451
2020/2/12,黑龙江,total_confirmed,395
2020/2/12,北京,total_confirmed,366
2020/2/12,上海,total_confirmed,313
2020/2/12,福建,total_confirmed,279
2020/2/12,河北,total_confirmed,265
2020/2/12,陕西,total_confirmed,229
2020/2/12,广西,total_confirmed,222
2020/2/12,云南,total_confirmed,155
2020/2/12,海南,total_confirmed,157
2020/2/12,贵州,total_confirmed,135
2020/2/12,山西,total_confirmed,126
2020/2/12,辽宁,total_confirmed,116
2020/2/12,天津,total_confirmed,113
2020/2/12,甘肃,total_confirmed,87
2020/2/12,吉林,total_confirmed,84
2020/2/12,内蒙古,total_confirmed,61
2020/2/12,新疆,total_confirmed,63
2020/2/12,宁夏,total_confirmed,64
2020/2/12,香港,total_confirmed,50
2020/2/12,台湾,total_confirmed,18
2020/2/12,青海,total_confirmed,18
2020/2/12,澳门,total_confirmed,10
2020/2/12,西藏,total_confirmed,1
2020/2/12,湖北,total_recoveries,3441
2020/2/12,广东,total_recoveries,289
2020/2/12,河南,total_recoveries,262
2020/2/12,浙江,total_recoveries,327
2020/2/12,湖南,total_recoveries,314
2020/2/12,安徽,total_recoveries,135
2020/2/12,江西,total_recoveries,170
2020/2/12,江苏,total_recoveries,131
2020/2/12,重庆,total_recoveries,102
2020/2/12,山东,total_recoveries,103
2020/2/12,四川,total_recoveries,96
2020/2/12,黑龙江,total_recoveries,31
2020/2/12,北京,total_recoveries,68
2020/2/12,上海,total_recoveries,57
2020/2/12,福建,total_recoveries,54
2020/2/12,河北,total_recoveries,56
2020/2/12,陕西,total_recoveries,44
2020/2/12,广西,total_recoveries,33
2020/2/12,云南,total_recoveries,25
2020/2/12,海南,total_recoveries,27
2020/2/12,贵州,total_recoveries,20
2020/2/12,山西,total_recoveries,33
2020/2/12,辽宁,total_recoveries,21
2020/2/12,天津,total_recoveries,11
2020/2/12,甘肃,total_recoveries,31
2020/2/12,吉林,total_recoveries,22
2020/2/12,内蒙古,total_recoveries,6
2020/2/12,新疆,total_recoveries,3
2020/2/12,宁夏,total_recoveries,24
2020/2/12,香港,total_recoveries,1
2020/2/12,台湾,total_recoveries,1
2020/2/12,青海,total_recoveries,9
2020/2/12,澳门,total_recoveries,2
2020/2/12,西藏,total_recoveries,1
2020/2/12,湖北,total_deaths,1310
2020/2/12,广东,total_deaths,2
2020/2/12,河南,total_deaths,10
2020/2/12,浙江,total_deaths,0
2020/2/12,湖南,total_deaths,2
2020/2/12,安徽,total_deaths,5
2020/2/12,江西,total_deaths,1
2020/2/12,江苏,total_deaths,0
2020/2/12,重庆,total_deaths,3
2020/2/12,山东,total_deaths,2
2020/2/12,四川,total_deaths,1
2020/2/12,黑龙江,total_deaths,9
2020/2/12,北京,total_deaths,3
2020/2/12,上海,total_deaths,1
2020/2/12,福建,total_deaths,0
2020/2/12,河北,total_deaths,3
2020/2/12,陕西,total_deaths,0
2020/2/12,广西,total_deaths,2
2020/2/12,云南,total_deaths,0
2020/2/12,海南,total_deaths,4
2020/2/12,贵州,total_deaths,1
2020/2/12,山西,total_deaths,0
2020/2/12,辽宁,total_deaths,1
2020/2/12,天津,total_deaths,3
2020/2/12,甘肃,total_deaths,2
2020/2/12,吉林,total_deaths,1
2020/2/12,内蒙古,total_deaths,0
2020/2/12,新疆,total_deaths,1
2020/2/12,宁夏,total_deaths,0
2020/2/12,香港,total_deaths,1
2020/2/12,台湾,total_deaths,0
2020/2/12,青海,total_deaths,0
2020/2/12,澳门,total_deaths,0
2020/2/12,西藏,total_deaths,0
2020/2/13,湖北,total_confirmed,51986
2020/2/13,广东,total_confirmed,1261
2020/2/13,河南,total_confirmed,1184
2020/2/13,浙江,total_confirmed,1155
2020/2/13,湖南,total_confirmed,988
2020/2/13,安徽,total_confirmed,934
2020/2/13,江西,total_confirmed,900
2020/2/13,江苏,total_confirmed,593
2020/2/13,重庆,total_confirmed,529
2020/2/13,山东,total_confirmed,519
2020/2/13,四川,total_confirmed,463
2020/2/13,黑龙江,total_confirmed,418
2020/2/13,北京,total_confirmed,366
2020/2/13,上海,total_confirmed,318
2020/2/13,福建,total_confirmed,281
2020/2/13,河北,total_confirmed,283
2020/2/13,陕西,total_confirmed,230
2020/2/13,广西,total_confirmed,226
2020/2/13,云南,total_confirmed,162
2020/2/13,海南,total_confirmed,158
2020/2/13,贵州,total_confirmed,140
2020/2/13,山西,total_confirmed,126
2020/2/13,辽宁,total_confirmed,117
2020/2/13,天津,total_confirmed,119
2020/2/13,甘肃,total_confirmed,90
2020/2/13,吉林,total_confirmed,86
2020/2/13,内蒙古,total_confirmed,65
2020/2/13,新疆,total_confirmed,65
2020/2/13,宁夏,total_confirmed,67
2020/2/13,香港,total_confirmed,53
2020/2/13,台湾,total_confirmed,18
2020/2/13,青海,total_confirmed,18
2020/2/13,澳门,total_confirmed,10
2020/2/13,西藏,total_confirmed,1
2020/2/13,湖北,total_recoveries,3862
2020/2/13,广东,total_recoveries,334
2020/2/13,河南,total_recoveries,316
2020/2/13,浙江,total_recoveries,367
2020/2/13,湖南,total_recoveries,352
2020/2/13,安徽,total_recoveries,166
2020/2/13,江西,total_recoveries,187
2020/2/13,江苏,total_recoveries,141
2020/2/13,重庆,total_recoveries,128
2020/2/13,山东,total_recoveries,111
2020/2/13,四川,total_recoveries,105
2020/2/13,黑龙江,total_recoveries,37
2020/2/13,北京,total_recoveries,69
2020/2/13,上海,total_recoveries,62
2020/2/13,福建,total_recoveries,59
2020/2/13,河北,total_recoveries,70
2020/2/13,陕西,total_recoveries,49
2020/2/13,广西,total_recoveries,35
2020/2/13,云南,total_recoveries,27
2020/2/13,海南,total_recoveries,30
2020/2/13,贵州,total_recoveries,28
2020/2/13,山西,total_recoveries,36
2020/2/13,辽宁,total_recoveries,24
2020/2/13,天津,total_recoveries,24
2020/2/13,甘肃,total_recoveries,39
2020/2/13,吉林,total_recoveries,25
2020/2/13,内蒙古,total_recoveries,6
2020/2/13,新疆,total_recoveries,6
2020/2/13,宁夏,total_recoveries,24
2020/2/13,香港,total_recoveries,1
2020/2/13,台湾,total_recoveries,2
2020/2/13,青海,total_recoveries,11
2020/2/13,澳门,total_recoveries,3
2020/2/13,西藏,total_recoveries,1
2020/2/13,湖北,total_deaths,1318
2020/2/13,广东,total_deaths,2
2020/2/13,河南,total_deaths,11
2020/2/13,浙江,total_deaths,0
2020/2/13,湖南,total_deaths,2
2020/2/13,安徽,total_deaths,6
2020/2/13,江西,total_deaths,1
2020/2/13,江苏,total_deaths,0
2020/2/13,重庆,total_deaths,2
2020/2/13,山东,total_deaths,2
2020/2/13,四川,total_deaths,1
2020/2/13,黑龙江,total_deaths,11
2020/2/13,北京,total_deaths,3
2020/2/13,上海,total_deaths,1
2020/2/13,福建,total_deaths,0
2020/2/13,河北,total_deaths,3
2020/2/13,陕西,total_deaths,0
2020/2/13,广西,total_deaths,2
2020/2/13,云南,total_deaths,0
2020/2/13,海南,total_deaths,4
2020/2/13,贵州,total_deaths,1
2020/2/13,山西,total_deaths,0
2020/2/13,辽宁,total_deaths,1
2020/2/13,天津,total_deaths,3
2020/2/13,甘肃,total_deaths,2
2020/2/13,吉林,total_deaths,1
2020/2/13,内蒙古,total_deaths,0
2020/2/13,新疆,total_deaths,1
2020/2/13,宁夏,total_deaths,0
2020/2/13,香港,total_deaths,1
2020/2/13,台湾,total_deaths,0
2020/2/13,青海,total_deaths,0
2020/2/13,澳门,total_deaths,0
2020/2/13,西藏,total_deaths,0
2020/2/14,湖北,total_confirmed,54406
2020/2/14,广东,total_confirmed,1294
2020/2/14,河南,total_confirmed,1212
2020/2/14,浙江,total_confirmed,1162
2020/2/14,湖南,total_confirmed,1001
2020/2/14,安徽,total_confirmed,950
2020/2/14,江西,total_confirmed,913
2020/2/14,江苏,total_confirmed,604
2020/2/14,重庆,total_confirmed,537
2020/2/14,山东,total_confirmed,530
2020/2/14,四川,total_confirmed,470
2020/2/14,黑龙江,total_confirmed,425
2020/2/14,北京,total_confirmed,375
2020/2/14,上海,total_confirmed,326
2020/2/14,福建,total_confirmed,285
2020/2/14,河北,total_confirmed,291
2020/2/14,陕西,total_confirmed,230
2020/2/14,广西,total_confirmed,235
2020/2/14,云南,total_confirmed,168
2020/2/14,海南,total_confirmed,162
2020/2/14,贵州,total_confirmed,143
2020/2/14,山西,total_confirmed,127
2020/2/14,辽宁,total_confirmed,119
2020/2/14,天津,total_confirmed,120
2020/2/14,甘肃,total_confirmed,90
2020/2/14,吉林,total_confirmed,88
2020/2/14,内蒙古,total_confirmed,68
2020/2/14,新疆,total_confirmed,70
2020/2/14,宁夏,total_confirmed,70
2020/2/14,香港,total_confirmed,56
2020/2/14,台湾,total_confirmed,18
2020/2/14,青海,total_confirmed,18
2020/2/14,澳门,total_confirmed,10
2020/2/14,西藏,total_confirmed,1
2020/2/14,湖北,total_recoveries,4774
2020/2/14,广东,total_recoveries,386
2020/2/14,河南,total_recoveries,356
2020/2/14,浙江,total_recoveries,409
2020/2/14,湖南,total_recoveries,389
2020/2/14,安徽,total_recoveries,198
2020/2/14,江西,total_recoveries,210
2020/2/14,江苏,total_recoveries,160
2020/2/14,重庆,total_recoveries,152
2020/2/14,山东,total_recoveries,139
2020/2/14,四川,total_recoveries,115
2020/2/14,黑龙江,total_recoveries,51
2020/2/14,北京,total_recoveries,97
2020/2/14,上海,total_recoveries,90
2020/2/14,福建,total_recoveries,66
2020/2/14,河北,total_recoveries,86
2020/2/14,陕西,total_recoveries,49
2020/2/14,广西,total_recoveries,40
2020/2/14,云南,total_recoveries,35
2020/2/14,海南,total_recoveries,38
2020/2/14,贵州,total_recoveries,33
2020/2/14,山西,total_recoveries,38
2020/2/14,辽宁,total_recoveries,29
2020/2/14,天津,total_recoveries,32
2020/2/14,甘肃,total_recoveries,44
2020/2/14,吉林,total_recoveries,25
2020/2/14,内蒙古,total_recoveries,6
2020/2/14,新疆,total_recoveries,6
2020/2/14,宁夏,total_recoveries,27
2020/2/14,香港,total_recoveries,1
2020/2/14,台湾,total_recoveries,1
2020/2/14,青海,total_recoveries,11
2020/2/14,澳门,total_recoveries,3
2020/2/14,西藏,total_recoveries,1
2020/2/14,湖北,total_deaths,1457
2020/2/14,广东,total_deaths,2
2020/2/14,河南,total_deaths,13
2020/2/14,浙江,total_deaths,0
2020/2/14,湖南,total_deaths,2
2020/2/14,安徽,total_deaths,6
2020/2/14,江西,total_deaths,1
2020/2/14,江苏,total_deaths,0
2020/2/14,重庆,total_deaths,5
2020/2/14,山东,total_deaths,2
2020/2/14,四川,total_deaths,1
2020/2/14,黑龙江,total_deaths,11
2020/2/14,北京,total_deaths,4
2020/2/14,上海,total_deaths,1
2020/2/14,福建,total_deaths,0
2020/2/14,河北,total_deaths,3
2020/2/14,陕西,total_deaths,0
2020/2/14,广西,total_deaths,2
2020/2/14,云南,total_deaths,0
2020/2/14,海南,total_deaths,4
2020/2/14,贵州,total_deaths,1
2020/2/14,山西,total_deaths,0
2020/2/14,辽宁,total_deaths,1
2020/2/14,天津,total_deaths,3
2020/2/14,甘肃,total_deaths,2
2020/2/14,吉林,total_deaths,1
2020/2/14,内蒙古,total_deaths,0
2020/2/14,新疆,total_deaths,1
2020/2/14,宁夏,total_deaths,0
2020/2/14,香港,total_deaths,1
2020/2/14,台湾,total_deaths,0
2020/2/14,青海,total_deaths,0
2020/2/14,澳门,total_deaths,0
2020/2/14,西藏,total_deaths,0
2020/2/15,湖北,total_confirmed,56249
2020/2/15,广东,total_confirmed,1316
2020/2/15,河南,total_confirmed,1231
2020/2/15,浙江,total_confirmed,1167
2020/2/15,湖南,total_confirmed,1004
2020/2/15,安徽,total_confirmed,962
2020/2/15,江西,total_confirmed,925
2020/2/15,江苏,total_confirmed,617
2020/2/15,重庆,total_confirmed,544
2020/2/15,山东,total_confirmed,537
2020/2/15,四川,total_confirmed,481
2020/2/15,黑龙江,total_confirmed,445
2020/2/15,北京,total_confirmed,380
2020/2/15,上海,total_confirmed,328
2020/2/15,福建,total_confirmed,287
2020/2/15,河北,total_confirmed,300
2020/2/15,陕西,total_confirmed,236
2020/2/15,广西,total_confirmed,237
2020/2/15,云南,total_confirmed,169
2020/2/15,海南,total_confirmed,162
2020/2/15,贵州,total_confirmed,144
2020/2/15,山西,total_confirmed,128
2020/2/15,辽宁,total_confirmed,120
2020/2/15,天津,total_confirmed,122
2020/2/15,甘肃,total_confirmed,90
2020/2/15,吉林,total_confirmed,89
2020/2/15,内蒙古,total_confirmed,70
2020/2/15,新疆,total_confirmed,71
2020/2/15,宁夏,total_confirmed,70
2020/2/15,香港,total_confirmed,56
2020/2/15,台湾,total_confirmed,18
2020/2/15,青海,total_confirmed,18
2020/2/15,澳门,total_confirmed,10
2020/2/15,西藏,total_confirmed,1
2020/2/15,湖北,total_recoveries,5623
2020/2/15,广东,total_recoveries,436
2020/2/15,河南,total_recoveries,397
2020/2/15,浙江,total_recoveries,437
2020/2/15,湖南,total_recoveries,430
2020/2/15,安徽,total_recoveries,232
2020/2/15,江西,total_recoveries,239
2020/2/15,江苏,total_recoveries,190
2020/2/15,重庆,total_recoveries,184
2020/2/15,山东,total_recoveries,164
2020/2/15,四川,total_recoveries,127
2020/2/15,黑龙江,total_recoveries,70
2020/2/15,北京,total_recoveries,105
2020/2/15,上海,total_recoveries,124
2020/2/15,福建,total_recoveries,77
2020/2/15,河北,total_recoveries,100
2020/2/15,陕西,total_recoveries,64
2020/2/15,广西,total_recoveries,46
2020/2/15,云南,total_recoveries,0
2020/2/15,海南,total_recoveries,39
2020/2/15,贵州,total_recoveries,37
2020/2/15,山西,total_recoveries,46
2020/2/15,辽宁,total_recoveries,32
2020/2/15,天津,total_recoveries,37
2020/2/15,甘肃,total_recoveries,49
2020/2/15,吉林,total_recoveries,28
2020/2/15,内蒙古,total_recoveries,7
2020/2/15,新疆,total_recoveries,11
2020/2/15,宁夏,total_recoveries,33
2020/2/15,香港,total_recoveries,1
2020/2/15,台湾,total_recoveries,2
2020/2/15,青海,total_recoveries,13
2020/2/15,澳门,total_recoveries,3
2020/2/15,西藏,total_recoveries,1
2020/2/15,湖北,total_deaths,1596
2020/2/15,广东,total_deaths,2
2020/2/15,河南,total_deaths,13
2020/2/15,浙江,total_deaths,0
2020/2/15,湖南,total_deaths,3
2020/2/15,安徽,total_deaths,6
2020/2/15,江西,total_deaths,1
2020/2/15,江苏,total_deaths,0
2020/2/15,重庆,total_deaths,5
2020/2/15,山东,total_deaths,2
2020/2/15,四川,total_deaths,3
2020/2/15,黑龙江,total_deaths,11
2020/2/15,北京,total_deaths,4
2020/2/15,上海,total_deaths,1
2020/2/15,福建,total_deaths,0
2020/2/15,河北,total_deaths,3
2020/2/15,陕西,total_deaths,0
2020/2/15,广西,total_deaths,2
2020/2/15,云南,total_deaths,0
2020/2/15,海南,total_deaths,4
2020/2/15,贵州,total_deaths,1
2020/2/15,山西,total_deaths,0
2020/2/15,辽宁,total_deaths,1
2020/2/15,天津,total_deaths,3
2020/2/15,甘肃,total_deaths,2
2020/2/15,吉林,total_deaths,1
2020/2/15,内蒙古,total_deaths,0
2020/2/15,新疆,total_deaths,1
2020/2/15,宁夏,total_deaths,0
2020/2/15,香港,total_deaths,1
2020/2/15,台湾,total_deaths,0
2020/2/15,青海,total_deaths,0
2020/2/15,澳门,total_deaths,0
2020/2/15,西藏,total_deaths,0
2020/2/16,湖北,total_confirmed,58182
2020/2/16,广东,total_confirmed,1322
2020/2/16,河南,total_confirmed,1246
2020/2/16,浙江,total_confirmed,1171
2020/2/16,湖南,total_confirmed,1004
2020/2/16,安徽,total_confirmed,973
2020/2/16,江西,total_confirmed,930
2020/2/16,江苏,total_confirmed,626
2020/2/16,重庆,total_confirmed,551
2020/2/16,山东,total_confirmed,541
2020/2/16,四川,total_confirmed,495
2020/2/16,黑龙江,total_confirmed,457
2020/2/16,北京,total_confirmed,381
2020/2/16,上海,total_confirmed,331
2020/2/16,福建,total_confirmed,290
2020/2/16,河北,total_confirmed,301
2020/2/16,陕西,total_confirmed,240
2020/2/16,广西,total_confirmed,238
2020/2/16,云南,total_confirmed,171
2020/2/16,海南,total_confirmed,162
2020/2/16,贵州,total_confirmed,146
2020/2/16,山西,total_confirmed,129
2020/2/16,辽宁,total_confirmed,121
2020/2/16,天津,total_confirmed,124
2020/2/16,甘肃,total_confirmed,90
2020/2/16,吉林,total_confirmed,89
2020/2/16,内蒙古,total_confirmed,70
2020/2/16,新疆,total_confirmed,71
2020/2/16,宁夏,total_confirmed,70
2020/2/16,香港,total_confirmed,57
2020/2/16,台湾,total_confirmed,20
2020/2/16,青海,total_confirmed,18
2020/2/16,澳门,total_confirmed,10
2020/2/16,西藏,total_confirmed,1
2020/2/16,湖北,total_recoveries,6639
2020/2/16,广东,total_recoveries,473
2020/2/16,河南,total_recoveries,440
2020/2/16,浙江,total_recoveries,470
2020/2/16,湖南,total_recoveries,464
2020/2/16,安徽,total_recoveries,266
2020/2/16,江西,total_recoveries,275
2020/2/16,江苏,total_recoveries,226
2020/2/16,重庆,total_recoveries,207
2020/2/16,山东,total_recoveries,175
2020/2/16,四川,total_recoveries,136
2020/2/16,黑龙江,total_recoveries,11
2020/2/16,北京,total_recoveries,114
2020/2/16,上海,total_recoveries,140
2020/2/16,福建,total_recoveries,84
2020/2/16,河北,total_recoveries,109
2020/2/16,陕西,total_recoveries,74
2020/2/16,广西,total_recoveries,51
2020/2/16,云南,total_recoveries,42
2020/2/16,海南,total_recoveries,52
2020/2/16,贵州,total_recoveries,47
2020/2/16,山西,total_recoveries,50
2020/2/16,辽宁,total_recoveries,41
2020/2/16,天津,total_recoveries,45
2020/2/16,甘肃,total_recoveries,54
2020/2/16,吉林,total_recoveries,30
2020/2/16,内蒙古,total_recoveries,9
2020/2/16,新疆,total_recoveries,12
2020/2/16,宁夏,total_recoveries,33
2020/2/16,香港,total_recoveries,2
2020/2/16,台湾,total_recoveries,2
2020/2/16,青海,total_recoveries,13
2020/2/16,澳门,total_recoveries,5
2020/2/16,西藏,total_recoveries,1
2020/2/16,湖北,total_deaths,1696
2020/2/16,广东,total_deaths,4
2020/2/16,河南,total_deaths,16
2020/2/16,浙江,total_deaths,0
2020/2/16,湖南,total_deaths,3
2020/2/16,安徽,total_deaths,6
2020/2/16,江西,total_deaths,1
2020/2/16,江苏,total_deaths,0
2020/2/16,重庆,total_deaths,5
2020/2/16,山东,total_deaths,2
2020/2/16,四川,total_deaths,3
2020/2/16,黑龙江,total_deaths,80
2020/2/16,北京,total_deaths,4
2020/2/16,上海,total_deaths,1
2020/2/16,福建,total_deaths,0
2020/2/16,河北,total_deaths,3
2020/2/16,陕西,total_deaths,0
2020/2/16,广西,total_deaths,2
2020/2/16,云南,total_deaths,0
2020/2/16,海南,total_deaths,4
2020/2/16,贵州,total_deaths,1
2020/2/16,山西,total_deaths,0
2020/2/16,辽宁,total_deaths,1
2020/2/16,天津,total_deaths,3
2020/2/16,甘肃,total_deaths,2
2020/2/16,吉林,total_deaths,1
2020/2/16,内蒙古,total_deaths,0
2020/2/16,新疆,total_deaths,1
2020/2/16,宁夏,total_deaths,0
2020/2/16,香港,total_deaths,1
2020/2/16,台湾,total_deaths,1
2020/2/16,青海,total_deaths,0
2020/2/16,澳门,total_deaths,0
2020/2/16,西藏,total_deaths,0
2020/2/17,湖北,total_confirmed,59989
2020/2/17,广东,total_confirmed,1328
2020/2/17,河南,total_confirmed,1257
2020/2/17,浙江,total_confirmed,1172
2020/2/17,湖南,total_confirmed,1007
2020/2/17,安徽,total_confirmed,982
2020/2/17,江西,total_confirmed,933
2020/2/17,江苏,total_confirmed,629
2020/2/17,重庆,total_confirmed,553
2020/2/17,山东,total_confirmed,543
2020/2/17,四川,total_confirmed,508
2020/2/17,黑龙江,total_confirmed,464
2020/2/17,北京,total_confirmed,381
2020/2/17,上海,total_confirmed,333
2020/2/17,福建,total_confirmed,292
2020/2/17,河北,total_confirmed,302
2020/2/17,陕西,total_confirmed,240
2020/2/17,广西,total_confirmed,242
2020/2/17,云南,total_confirmed,172
